#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NW_020847001.1",29540,40377,"+",113682272,"LOC113682272","-","XP_027055227.1",145,"14 kDa phosphohistidine phosphatase-like"
"Un","NW_020847002.1",3887,4915,"+",113682287,"LOC113682287","-","XP_027055245.1",342,"type-1 angiotensin II receptor A-like"
"Un","NW_020847002.1",5313,6398,"-",113682313,"LOC113682313","-","XP_027055279.1",361,"neuropeptide FF receptor 2-like"
"Un","NW_020847002.1",13091,14209,"+",113682312,"LOC113682312","-","XP_027055278.1",372,"neuropeptide FF receptor 1-like"
"Un","NW_020847002.1",14870,17779,"-",113682311,"LOC113682311","-","XP_027055277.1",702,"uncharacterized protein LOC113682311"
"Un","NW_020847002.1",20460,23859,"+",113682284,"LOC113682284","-","XP_027055241.1",372,"uncharacterized protein LOC113682284 isoform X1"
"Un","NW_020847002.1",20460,23859,"+",113682284,"LOC113682284","-","XP_027055242.1",369,"uncharacterized protein LOC113682284 isoform X2"
"Un","NW_020847002.1",24403,30607,"-",113682283,"LOC113682283","-","XP_027055238.1",500,"serine/threonine-protein kinase rio2-like isoform X2"
"Un","NW_020847002.1",24403,30607,"-",113682283,"LOC113682283","-","XP_027055237.1",508,"serine/threonine-protein kinase rio2-like isoform X1"
"Un","NW_020846501.1",5158,11099,"+",113679154,"LOC113679154","-","XP_027051906.1",620,"methylenetetrahydrofolate reductase-like"
"Un","NW_020846501.1",12740,32162,"-",113679153,"LOC113679153","-","XP_027051905.1",1146,"multiple epidermal growth factor-like domains protein 6"
"Un","NW_020846501.1",33307,34014,"-",113679111,"LOC113679111","-","XP_027051859.1",98,"uncharacterized protein LOC113679111"
"Un","NW_020846501.1",34122,36019,"+",113679160,"LOC113679160","-","XP_027051910.1",116,"LOW QUALITY PROTEIN: DNA-directed RNA polymerase II subunit RPB4-like, partial"
"Un","NW_020846501.1",36783,42710,"-",113679157,"LOC113679157","-","XP_027051908.1",530,"L-amino-acid oxidase-like"
"Un","NW_020846501.1",47752,48885,"-",113679159,"LOC113679159","-","XP_027051909.1",377,"membrane progestin receptor gamma-A-like"
"Un","NW_020846501.1",52901,53983,"+",113679166,"LOC113679166","-","XP_027051917.1",360,"membrane progestin receptor gamma-B-like"
"Un","NW_020846501.1",57803,58578,"+",113679126,"LOC113679126","-","XP_027051879.1",217,"membrane progestin receptor gamma-B-like"
"Un","NW_020846501.1",71121,72047,"-",113679127,"LOC113679127","-","XP_027051880.1",308,"lysophosphatidic acid receptor 3-like"
"Un","NW_020846501.1",75069,75956,"-",113679129,"LOC113679129","-","XP_027051881.1",295,"5-hydroxytryptamine receptor 1D-like"
"Un","NW_020846501.1",78872,79798,"-",113679172,"LOC113679172","-","XP_027051925.1",308,"lysophosphatidic acid receptor 3-like"
"Un","NW_020846501.1",116292,117161,"+",113679130,"LOC113679130","-","XP_027051882.1",289,"adenosine receptor A2a-like"
"Un","NW_020846501.1",135102,136025,"-",113679150,"LOC113679150","-","XP_027051902.1",307,"sphingosine 1-phosphate receptor 2-like"
"Un","NW_020846501.1",140103,142886,"-",113679149,"LOC113679149","-","XP_027051901.1",810,"amiloride-sensitive amine oxidase"
"Un","NW_020846501.1",146022,149033,"+",113679167,"LOC113679167","-","XP_027051918.1",800,"amiloride-sensitive amine oxidase"
"Un","NW_020846501.1",146022,149033,"+",113679167,"LOC113679167","-","XP_027051919.1",800,"amiloride-sensitive amine oxidase"
"Un","NW_020846501.1",146022,148790,"+",113679167,"LOC113679167","-","XP_027051920.1",696,"amiloride-sensitive amine oxidase"
"Un","NW_020846501.1",151394,162479,"+",113679163,"LOC113679163","-","XP_027051915.1",493,"protein RCC2 homolog"
"Un","NW_020846501.1",171601,197990,"-",113679131,"LOC113679131","-","XP_027051883.1",962,"uncharacterized protein LOC113679131"
"Un","NW_020846501.1",234160,235607,"+",113679155,"LOC113679155","-","XP_027051907.1",131,"uncharacterized protein LOC113679155"
"Un","NW_020846501.1",255606,266448,"-",113679124,"LOC113679124","-","XP_027051877.1",948,"uncharacterized protein LOC113679124"
"Un","NW_020846501.1",267391,268125,"+",113679125,"LOC113679125","-","XP_027051878.1",244,"cell division cycle-associated protein 3-like"
"Un","NW_020846501.1",271178,274104,"-",113679110,"LOC113679110","-","XP_027051858.1",194,"UPF0488 protein C8orf33 homolog"
"Un","NW_020846501.1",274173,275406,"+",113679132,"LOC113679132","-","XP_027051885.1",211,"uncharacterized protein LOC113679132"
"Un","NW_020846501.1",277129,288359,"-",113679146,"LOC113679146","-","XP_027051899.1",691,"chloride transport protein 6-like"
"Un","NW_020846501.1",289095,293875,"-",113679147,"LOC113679147","-","XP_027051900.1",172,"chloride transport protein 6-like"
"Un","NW_020846501.1",296776,299375,"+",113679165,"LOC113679165","-","XP_027051916.1",264,"E3 ubiquitin-protein ligase MARCH3-like"
"Un","NW_020846501.1",301037,305724,"-",113679109,"LOC113679109","-","XP_027051857.1",1132,"nucleotide-binding oligomerization domain-containing protein 1-like"
"Un","NW_020846501.1",318996,320102,"+",113679151,"LOC113679151","-","XP_027051903.1",368,"beta-1,3-galactosyltransferase 5-like"
"Un","NW_020846501.1",326968,328113,"+",113679133,"LOC113679133","-","XP_027051886.1",381,"beta-1,3-galactosyltransferase 5-like"
"Un","NW_020846501.1",330914,331984,"+",113679175,"LOC113679175","-","XP_027051928.1",356,"beta-1,3-galactosyltransferase 5-like"
"Un","NW_020846501.1",332686,337033,"-",113679134,"LOC113679134","-","XP_027051887.1",326,"elongator complex protein 5-like, partial"
"Un","NW_020846501.1",337270,340192,"+",113679123,"LOC113679123","-","XP_027051875.1",235,"uncharacterized protein C1orf158 homolog"
"Un","NW_020846501.1",341326,343807,"-",113679122,"LOC113679122","-","XP_027051874.1",267,"nucleoside diphosphate-linked moiety X motif 8-like"
"Un","NW_020846501.1",344195,347370,"+",113679135,"LOC113679135","-","XP_027051888.1",180,"glutathione S-transferase kappa 1-like"
"Un","NW_020846094.1",113919,119755,"+",113676604,"LOC113676604","-","XP_027049079.1",587,"LOW QUALITY PROTEIN: ankyrin repeat and zinc finger domain-containing protein 1-like"
"Un","NW_020846098.1",11817,12812,"-",113676608,"LOC113676608","-","XP_027049083.1",331,"tetratricopeptide repeat protein 28-like, partial"
"Un","NW_020846100.1",13786,14373,"+",113676609,"LOC113676609","-","XP_027049084.1",125,"uncharacterized protein LOC113676609"
"Un","NW_020846100.1",20563,21651,"+",113676611,"LOC113676611","-","XP_027049086.1",362,"NLR family CARD domain-containing protein 3-like, partial"
"Un","NW_020846100.1",43274,45267,"+",113676613,"LOC113676613","-","XP_027049087.1",546,"uncharacterized protein LOC113676613"
"Un","NW_020846100.1",48705,54046,"+",113676614,"LOC113676614","-","XP_027049088.1",175,"guanylate-binding protein 3-like"
"Un","NW_020846100.1",59460,62438,"+",113676610,"LOC113676610","-","XP_027049085.1",129,"uncharacterized protein LOC113676610"
"Un","NW_020846101.1",7,9260,"-",113676628,"LOC113676628","-","XP_027049105.1",606,"protein kinase C delta type-like, partial"
"Un","NW_020846101.1",10552,11652,"+",113676623,"LOC113676623","-","XP_027049099.1",366,"uncharacterized protein LOC113676623"
"Un","NW_020846101.1",12994,20088,"+",113676618,"LOC113676618","-","XP_027049093.1",405,"target of rapamycin complex 2 subunit MAPKAP1-like"
"Un","NW_020846101.1",20802,26949,"-",113676624,"LOC113676624","-","XP_027049100.1",318,"methylglutaconyl-CoA hydratase, mitochondrial-like"
"Un","NW_020846101.1",28397,29362,"+",113676616,"LOC113676616","-","XP_027049091.1",321,"histidine N-acetyltransferase-like"
"Un","NW_020846101.1",31074,44181,"+",113676627,"LOC113676627","-","XP_027049104.1",625,"leukotriene A-4 hydrolase-like"
"Un","NW_020846101.1",50614,52862,"+",113676617,"LOC113676617","-","XP_027049092.1",376,"actin, cytoplasmic"
"Un","NW_020846101.1",69567,90266,"-",113676626,"LOC113676626","-","XP_027049103.1",1163,"WASH complex subunit 4-like"
"Un","NW_020846101.1",90582,95410,"+",113676615,"LOC113676615","-","XP_027049089.1",387,"archaemetzincin-2-like"
"Un","NW_020846101.1",98969,101161,"-",113676619,"LOC113676619","-","XP_027049094.1",167,"eggshell protein 1-like"
"Un","NW_020846101.1",101430,102608,"+",113676620,"LOC113676620","-","XP_027049095.1",392,"uncharacterized protein LOC113676620"
"Un","NW_020846101.1",106180,107671,"-",113676621,"LOC113676621","-","XP_027049096.1",131,"superoxide dismutase"
"Un","NW_020846101.1",112988,115937,"-",113676625,"LOC113676625","-","XP_027049101.1",198,"superoxide dismutase"
"Un","NW_020846101.1",121636,125661,"-",113676622,"LOC113676622","-","XP_027049098.1",220,"superoxide dismutase"
"Un","NW_020846101.1",127825,129119,"-",113676630,"LOC113676630","-","XP_027049106.1",148,"uncharacterized protein LOC113676630"
"Un","NW_020846103.1",363,2510,"-",113676633,"LOC113676633","-","XP_027049110.1",69,"serine palmitoyltransferase small subunit A-like"
"Un","NW_020846103.1",2663,10295,"+",113676632,"LOC113676632","-","XP_027049108.1",480,"beclin 1-associated autophagy-related key regulator-like"
"Un","NW_020846103.1",15757,19185,"+",113676631,"LOC113676631","-","XP_027049107.1",257,"adhesion G-protein coupled receptor G6-like"
"Un","NW_020846105.1",12569,38966,"-",113676670,"LOC113676670","-","XP_027049158.1",1697,"uncharacterized protein LOC113676670 isoform X3"
"Un","NW_020846105.1",12569,35508,"-",113676670,"LOC113676670","-","XP_027049156.1",1763,"rho GTPase-activating protein 45-like isoform X2"
"Un","NW_020846105.1",12569,35508,"-",113676670,"LOC113676670","-","XP_027049155.1",1790,"rho GTPase-activating protein 45-like isoform X1"
"Un","NW_020846105.1",12569,29619,"-",113676670,"LOC113676670","-","XP_027049159.1",1558,"uncharacterized protein LOC113676670 isoform X4"
"Un","NW_020846105.1",41826,45774,"-",113676663,"LOC113676663","-","XP_027049147.1",614,"uncharacterized protein LOC113676663"
"Un","NW_020846105.1",49982,50896,"+",113676649,"LOC113676649","-","XP_027049130.1",162,"collagen triple helix repeat-containing protein 1-like"
"Un","NW_020846105.1",51712,55337,"-",113676648,"LOC113676648","-","XP_027049129.1",221,"uncharacterized serine-rich protein C215.13-like"
"Un","NW_020846105.1",62289,63300,"-",113676639,"LOC113676639","-","XP_027049118.1",282,"membrane frizzled-related protein-like, partial"
"Un","NW_020846105.1",74368,88083,"+",113676651,"LOC113676651","-","XP_027049132.1",1066,"cubilin-like"
"Un","NW_020846105.1",93214,98346,"+",113676637,"LOC113676637","-","XP_027049117.1",510,"titin-like"
"Un","NW_020846105.1",99705,106759,"+",113676665,"LOC113676665","-","XP_027049150.1",602,"tolloid-like protein 2"
"Un","NW_020846908.1",59722,61212,"+",113681678,"LOC113681678","-","XP_027054587.1",282,"uncharacterized protein LOC113681678"
"Un","NW_020846908.1",73003,84971,"-",113681703,"LOC113681703","-","XP_027054617.1",929,"transcriptional protein SWT1-like isoform X3"
"Un","NW_020846908.1",73003,84971,"-",113681703,"LOC113681703","-","XP_027054616.1",956,"transcriptional protein SWT1-like isoform X2"
"Un","NW_020846908.1",73003,84971,"-",113681703,"LOC113681703","-","XP_027054614.1",957,"transcriptional protein SWT1-like isoform X1"
"Un","NW_020846908.1",87614,88953,"+",113681696,"LOC113681696","-","XP_027054610.1",212,"histamine N-methyltransferase A-like"
"Un","NW_020846908.1",90600,93249,"-",113681701,"LOC113681701","-","XP_027054612.1",246,"TLC domain-containing protein 2-like"
"Un","NW_020846908.1",96008,98477,"-",113681706,"LOC113681706","-","XP_027054622.1",257,"uncharacterized protein LOC113681706"
"Un","NW_020846908.1",106810,109408,"-",113681692,"LOC113681692","-","XP_027054605.1",467,"uncharacterized protein LOC113681692 isoform X2"
"Un","NW_020846908.1",106810,109408,"-",113681692,"LOC113681692","-","XP_027054603.1",470,"uncharacterized protein LOC113681692 isoform X1"
"Un","NW_020846908.1",106810,109408,"-",113681692,"LOC113681692","-","XP_027054604.1",470,"uncharacterized protein LOC113681692 isoform X1"
"Un","NW_020846908.1",114856,120881,"+",113681693,"LOC113681693","-","XP_027054607.1",468,"peter Pan-like protein isoform X1"
"Un","NW_020846908.1",114856,120881,"+",113681693,"LOC113681693","-","XP_027054608.1",461,"peter Pan-like protein isoform X2"
"Un","NW_020846908.1",122859,129504,"-",113681712,"LOC113681712","-","XP_027054631.1",428,"flotillin-1-like"
"Un","NW_020846908.1",130770,133316,"+",113681714,"LOC113681714","-","XP_027054633.1",232,"40S ribosomal protein S5"
"Un","NW_020846908.1",135048,140486,"-",113681713,"LOC113681713","-","XP_027054632.1",336,"probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog"
"Un","NW_020846908.1",141612,143018,"+",113681677,"LOC113681677","-","XP_027054586.1",109,"cytochrome c"
"Un","NW_020846908.1",144710,148001,"-",113681676,"LOC113681676","-","XP_027054585.1",150,"actin-related protein 2/3 complex subunit 5-A-like"
"Un","NW_020846908.1",163403,164380,"+",113681718,"LOC113681718","-","XP_027054638.1",325,"histamine H2 receptor-like"
"Un","NW_020846908.1",167267,173548,"-",113681702,"LOC113681702","-","XP_027054613.1",448,"uncharacterized protein LOC113681702"
"Un","NW_020846908.1",183852,184599,"-",113681717,"LOC113681717","-","XP_027054637.1",202,"T-cell leukemia homeobox protein 1-like"
"Un","NW_020846908.1",187805,188611,"-",113681709,"LOC113681709","-","XP_027054624.1",203,"homeobox protein unplugged-like"
"Un","NW_020846908.1",187805,188611,"-",113681709,"LOC113681709","-","XP_027054625.1",203,"homeobox protein unplugged-like"
"Un","NW_020846908.1",187805,188611,"-",113681709,"LOC113681709","-","XP_027054626.1",203,"homeobox protein unplugged-like"
"Un","NW_020846908.1",187805,188611,"-",113681709,"LOC113681709","-","XP_027054627.1",203,"homeobox protein unplugged-like"
"Un","NW_020846908.1",198090,198856,"+",113681710,"LOC113681710","-","XP_027054629.1",203,"homeobox protein Hmx-like"
"Un","NW_020846908.1",201652,202508,"-",113681707,"LOC113681707","-","XP_027054623.1",200,"QRFP-like peptide receptor"
"Un","NW_020846908.1",205726,206454,"+",113681711,"LOC113681711","-","XP_027054630.1",209,"barH-like 2 homeobox protein"
"Un","NW_020846908.1",222646,228148,"-",113681716,"LOC113681716","-","XP_027054636.1",435,"gamma-aminobutyric acid receptor subunit rho-1-like"
"Un","NW_020846908.1",230140,233354,"-",113681715,"LOC113681715","-","XP_027054634.1",292,"uncharacterized protein LOC113681715"
"Un","NW_020846908.1",233431,235721,"+",113681679,"LOC113681679","-","XP_027054588.1",228,"ribosomal RNA small subunit methyltransferase NEP1-like"
"Un","NW_020846908.1",237374,252606,"-",113681681,"LOC113681681","-","XP_027054590.1",668,"serine/threonine kinase-like domain-containing protein STKLD1"
"Un","NW_020846908.1",239694,240044,"-",113681680,"LOC113681680","-","XP_027054589.1",116,"uncharacterized protein LOC113681680"
"Un","NW_020846908.1",253135,257986,"+",113681684,"LOC113681684","-","XP_027054592.1",827,"uncharacterized protein LOC113681684"
"Un","NW_020846908.1",261056,264387,"-",113681687,"LOC113681687","-","XP_027054599.1",626,"uncharacterized protein LOC113681687"
"Un","NW_020846908.1",266091,267098,"-",113681685,"LOC113681685","-","XP_027054593.1",335,"C-X-C chemokine receptor type 2-like"
"Un","NW_020846908.1",267900,275485,"-",113681683,"LOC113681683","-","XP_027054591.1",1057,"uncharacterized protein LOC113681683"
"Un","NW_020847002.1",38646,39740,"-",113682278,"LOC113682278","-","XP_027055233.1",364,"forkhead box protein G1-like"
"Un","NW_020847002.1",45107,52514,"+",113682301,"LOC113682301","-","XP_027055262.1",373,"NADH dehydrogenase"
"Un","NW_020847002.1",53513,55227,"+",113682322,"LOC113682322","-","XP_027055287.1",172,"adenylate kinase isoenzyme 6-like"
"Un","NW_020847002.1",56470,59215,"+",113682316,"LOC113682316","-","XP_027055281.1",379,"39S ribosomal protein L37, mitochondrial-like"
"Un","NW_020847002.1",59608,61009,"-",113682304,"LOC113682304","-","XP_027055266.1",241,"LOW QUALITY PROTEIN: probable G-protein coupled receptor No9"
"Un","NW_020847002.1",63277,64146,"-",113682285,"LOC113682285","-","XP_027055243.1",289,"beta-4C adrenergic receptor-like"
"Un","NW_020847002.1",67626,82258,"-",113682286,"LOC113682286","-","XP_027055244.1",2363,"leucine-rich repeat serine/threonine-protein kinase 1-like"
"Un","NW_020847002.1",82822,95779,"+",113682282,"LOC113682282","-","XP_027055236.1",1076,"structural maintenance of chromosomes protein 5-like"
"Un","NW_020847002.1",96752,98290,"-",113682280,"LOC113682280","-","XP_027055235.1",436,"uncharacterized protein LOC113682280"
"Un","NW_020847002.1",100023,102689,"-",113682279,"LOC113682279","-","XP_027055234.1",888,"extracellular calcium-sensing receptor-like"
"Un","NW_020847002.1",106310,108560,"-",113682277,"LOC113682277","-","XP_027055232.1",356,"nuclear receptor subfamily 2 group F member 1-A-like"
"Un","NW_020847002.1",115145,119369,"-",113682300,"LOC113682300","-","XP_027055261.1",326,"uncharacterized calcium-binding protein At1g02270-like"
"Un","NW_020847002.1",120087,130932,"+",113682307,"LOC113682307","-","XP_027055272.1",1944,"deleted in malignant brain tumors 1 protein-like"
"Un","NW_020847002.1",132555,142000,"+",113682305,"LOC113682305","-","XP_027055267.1",1320,"CST complex subunit CTC1-like isoform X1"
"Un","NW_020847002.1",135433,142000,"+",113682305,"LOC113682305","-","XP_027055269.1",1075,"CST complex subunit CTC1-like isoform X3"
"Un","NW_020847002.1",135541,142000,"+",113682305,"LOC113682305","-","XP_027055268.1",1061,"CST complex subunit CTC1-like isoform X2"
"Un","NW_020847002.1",142564,157390,"-",113682306,"LOC113682306","-","XP_027055270.1",694,"nephrocystin-1-like isoform X1"
"Un","NW_020847002.1",142564,152875,"-",113682306,"LOC113682306","-","XP_027055271.1",606,"nephrocystin-1-like isoform X2"
"Un","NW_020847002.1",159546,175897,"-",113682293,"LOC113682293","-","XP_027055253.1",1964,"deleted in malignant brain tumors 1 protein-like isoform X2"
